7.800000e-01	1.605063e+00	-7.799610e-01	5.269309e-02	-3.926861e-04	-2.857147e-06	1.050406e-07	3.837705e-08
7.900000e-01	1.604687e+00	-7.783874e-01	5.252446e-02	-3.912180e-04	-2.828354e-06	1.062148e-07	3.773226e-08
8.000000e-01	1.604306e+00	-7.767967e-01	5.235412e-02	-3.897409e-04	-2.800414e-06	1.072117e-07	3.706939e-08
8.100000e-01	1.603921e+00	-7.751889e-01	5.218209e-02	-3.882549e-04	-2.773340e-06	1.080307e-07	3.638838e-08
8.200000e-01	1.603533e+00	-7.735642e-01	5.200838e-02	-3.867603e-04	-2.747143e-06	1.086713e-07	3.568923e-08
8.300000e-01	1.603140e+00	-7.719226e-01	5.183303e-02	-3.852573e-04	-2.721835e-06	1.091340e-07	3.497201e-08
8.400000e-01	1.602743e+00	-7.702643e-01	5.165603e-02	-3.837463e-04	-2.697424e-06	1.094192e-07	3.423688e-08
8.500000e-01	1.602342e+00	-7.685893e-01	5.147741e-02	-3.822273e-04	-2.673916e-06	1.095282e-07	3.348408e-08
8.600000e-01	1.601938e+00	-7.668979e-01	5.129718e-02	-3.807006e-04	-2.651319e-06	1.094622e-07	3.271392e-08
8.700000e-01	1.601529e+00	-7.651900e-01	5.111537e-02	-3.791665e-04	-2.629634e-06	1.092232e-07	3.192682e-08
8.800000e-01	1.601117e+00	-7.634659e-01	5.093199e-02	-3.776251e-04	-2.608866e-06	1.088134e-07	3.112327e-08
8.900000e-01	1.600700e+00	-7.617255e-01	5.074705e-02	-3.760767e-04	-2.589015e-06	1.082354e-07	3.030388e-08
9.000000e-01	1.600280e+00	-7.599692e-01	5.056058e-02	-3.745214e-04	-2.570080e-06	1.074920e-07	2.946932e-08
9.100000e-01	1.599856e+00	-7.581969e-01	5.037260e-02	-3.729596e-04	-2.552060e-06	1.065866e-07	2.862038e-08
9.200000e-01	1.599428e+00	-7.564087e-01	5.018311e-02	-3.713913e-04	-2.534951e-06	1.055226e-07	2.775791e-08
